,FILTER,EXP-TIME,DATE-OBS,XBINNING,IMAGE-NAME
37,R,20.0,2019-06-04T22:05:13,2,JUN/2019-06-04/1998OH_20s_b2x2-039_R.fit
38,R,20.0,2019-06-04T22:05:34,2,JUN/2019-06-04/1998OH_20s_b2x2-040_R.fit
39,R,20.0,2019-06-04T22:05:56,2,JUN/2019-06-04/1998OH_20s_b2x2-041_R.fit
40,R,20.0,2019-06-04T22:06:17,2,JUN/2019-06-04/1998OH_20s_b2x2-042_R.fit
41,R,20.0,2019-06-04T22:06:40,2,JUN/2019-06-04/1998OH_20s_b2x2-043_R.fit
42,R,20.0,2019-06-04T22:07:02,2,JUN/2019-06-04/1998OH_20s_b2x2-044_R.fit
43,R,20.0,2019-06-04T22:07:24,2,JUN/2019-06-04/1998OH_20s_b2x2-045_R.fit
44,R,20.0,2019-06-04T22:07:46,2,JUN/2019-06-04/1998OH_20s_b2x2-046_R.fit
45,R,20.0,2019-06-04T22:08:08,2,JUN/2019-06-04/1998OH_20s_b2x2-047_R.fit
46,R,20.0,2019-06-04T22:08:30,2,JUN/2019-06-04/1998OH_20s_b2x2-048_R.fit
47,R,20.0,2019-06-04T22:08:53,2,JUN/2019-06-04/1998OH_20s_b2x2-049_R.fit
48,R,20.0,2019-06-04T22:09:15,2,JUN/2019-06-04/1998OH_20s_b2x2-050_R.fit
49,R,20.0,2019-06-04T22:09:38,2,JUN/2019-06-04/1998OH_20s_b2x2-051_R.fit
50,R,20.0,2019-06-04T22:09:59,2,JUN/2019-06-04/1998OH_20s_b2x2-052_R.fit
51,R,20.0,2019-06-04T22:10:22,2,JUN/2019-06-04/1998OH_20s_b2x2-053_R.fit
52,R,20.0,2019-06-04T22:10:44,2,JUN/2019-06-04/1998OH_20s_b2x2-054_R.fit
53,R,20.0,2019-06-04T22:11:06,2,JUN/2019-06-04/1998OH_20s_b2x2-055_R.fit
54,R,20.0,2019-06-04T22:11:28,2,JUN/2019-06-04/1998OH_20s_b2x2-056_R.fit
55,R,20.0,2019-06-04T22:11:50,2,JUN/2019-06-04/1998OH_20s_b2x2-057_R.fit
56,R,20.0,2019-06-04T22:12:12,2,JUN/2019-06-04/1998OH_20s_b2x2-058_R.fit
57,R,20.0,2019-06-04T22:12:35,2,JUN/2019-06-04/1998OH_20s_b2x2-059_R.fit
58,R,20.0,2019-06-04T22:12:57,2,JUN/2019-06-04/1998OH_20s_b2x2-060_R.fit
59,R,20.0,2019-06-04T22:13:19,2,JUN/2019-06-04/1998OH_20s_b2x2-061_R.fit
60,R,20.0,2019-06-04T22:13:42,2,JUN/2019-06-04/1998OH_20s_b2x2-062_R.fit
61,R,20.0,2019-06-04T22:14:05,2,JUN/2019-06-04/1998OH_20s_b2x2-063_R.fit
62,R,20.0,2019-06-04T22:14:27,2,JUN/2019-06-04/1998OH_20s_b2x2-064_R.fit
63,R,20.0,2019-06-04T22:14:49,2,JUN/2019-06-04/1998OH_20s_b2x2-065_R.fit
64,R,20.0,2019-06-04T22:15:11,2,JUN/2019-06-04/1998OH_20s_b2x2-066_R.fit
65,R,20.0,2019-06-04T22:15:34,2,JUN/2019-06-04/1998OH_20s_b2x2-067_R.fit
66,R,20.0,2019-06-04T22:15:56,2,JUN/2019-06-04/1998OH_20s_b2x2-068_R.fit
67,R,20.0,2019-06-04T22:16:18,2,JUN/2019-06-04/1998OH_20s_b2x2-069_R.fit
68,R,20.0,2019-06-04T22:16:41,2,JUN/2019-06-04/1998OH_20s_b2x2-070_R.fit
69,R,20.0,2019-06-04T22:17:03,2,JUN/2019-06-04/1998OH_20s_b2x2-071_R.fit
70,R,20.0,2019-06-04T22:17:25,2,JUN/2019-06-04/1998OH_20s_b2x2-072_R.fit
71,R,20.0,2019-06-04T22:17:47,2,JUN/2019-06-04/1998OH_20s_b2x2-073_R.fit
72,R,20.0,2019-06-04T22:18:10,2,JUN/2019-06-04/1998OH_20s_b2x2-074_R.fit
73,R,20.0,2019-06-04T22:18:32,2,JUN/2019-06-04/1998OH_20s_b2x2-075_R.fit
74,R,20.0,2019-06-04T22:18:55,2,JUN/2019-06-04/1998OH_20s_b2x2-076_R.fit
75,R,20.0,2019-06-04T22:19:17,2,JUN/2019-06-04/1998OH_20s_b2x2-077_R.fit
76,R,20.0,2019-06-04T22:19:40,2,JUN/2019-06-04/1998OH_20s_b2x2-078_R.fit
77,R,20.0,2019-06-04T22:20:01,2,JUN/2019-06-04/1998OH_20s_b2x2-079_R.fit
78,R,20.0,2019-06-04T22:20:24,2,JUN/2019-06-04/1998OH_20s_b2x2-080_R.fit
79,R,20.0,2019-06-04T22:20:46,2,JUN/2019-06-04/1998OH_20s_b2x2-081_R.fit
80,R,20.0,2019-06-04T22:21:08,2,JUN/2019-06-04/1998OH_20s_b2x2-082_R.fit
81,R,20.0,2019-06-04T22:21:29,2,JUN/2019-06-04/1998OH_20s_b2x2-083_R.fit
82,R,20.0,2019-06-04T22:21:51,2,JUN/2019-06-04/1998OH_20s_b2x2-084_R.fit
83,R,20.0,2019-06-04T22:22:12,2,JUN/2019-06-04/1998OH_20s_b2x2-085_R.fit
84,R,20.0,2019-06-04T22:23:55,2,JUN/2019-06-04/1998OH_20s_b2x2-086_R.fit
85,R,20.0,2019-06-04T22:24:17,2,JUN/2019-06-04/1998OH_20s_b2x2-087_R.fit
86,R,20.0,2019-06-04T22:24:39,2,JUN/2019-06-04/1998OH_20s_b2x2-088_R.fit
87,R,20.0,2019-06-04T22:25:01,2,JUN/2019-06-04/1998OH_20s_b2x2-089_R.fit
88,R,20.0,2019-06-04T22:25:22,2,JUN/2019-06-04/1998OH_20s_b2x2-090_R.fit
89,R,20.0,2019-06-04T22:25:44,2,JUN/2019-06-04/1998OH_20s_b2x2-091_R.fit
90,R,20.0,2019-06-04T22:26:05,2,JUN/2019-06-04/1998OH_20s_b2x2-092_R.fit
91,R,20.0,2019-06-04T22:26:27,2,JUN/2019-06-04/1998OH_20s_b2x2-093_R.fit
92,R,20.0,2019-06-04T22:26:48,2,JUN/2019-06-04/1998OH_20s_b2x2-094_R.fit
93,R,20.0,2019-06-04T22:27:10,2,JUN/2019-06-04/1998OH_20s_b2x2-095_R.fit
94,R,20.0,2019-06-04T22:27:32,2,JUN/2019-06-04/1998OH_20s_b2x2-096_R.fit
95,R,20.0,2019-06-04T22:27:53,2,JUN/2019-06-04/1998OH_20s_b2x2-097_R.fit
96,R,20.0,2019-06-04T22:28:15,2,JUN/2019-06-04/1998OH_20s_b2x2-098_R.fit
97,R,20.0,2019-06-04T22:28:36,2,JUN/2019-06-04/1998OH_20s_b2x2-099_R.fit
98,R,20.0,2019-06-04T22:29:20,2,JUN/2019-06-04/1998OH_20s_b2x2-101_R.fit
99,R,20.0,2019-06-04T22:29:41,2,JUN/2019-06-04/1998OH_20s_b2x2-102_R.fit
100,R,20.0,2019-06-04T22:30:03,2,JUN/2019-06-04/1998OH_20s_b2x2-103_R.fit
101,R,20.0,2019-06-04T22:30:24,2,JUN/2019-06-04/1998OH_20s_b2x2-104_R.fit
102,R,20.0,2019-06-04T22:30:46,2,JUN/2019-06-04/1998OH_20s_b2x2-105_R.fit
103,R,20.0,2019-06-04T22:31:08,2,JUN/2019-06-04/1998OH_20s_b2x2-106_R.fit
104,R,20.0,2019-06-04T22:31:29,2,JUN/2019-06-04/1998OH_20s_b2x2-107_R.fit
105,R,20.0,2019-06-04T22:31:51,2,JUN/2019-06-04/1998OH_20s_b2x2-108_R.fit
106,R,20.0,2019-06-04T22:32:13,2,JUN/2019-06-04/1998OH_20s_b2x2-109_R.fit
107,R,20.0,2019-06-04T22:32:34,2,JUN/2019-06-04/1998OH_20s_b2x2-110_R.fit
108,R,20.0,2019-06-04T22:32:56,2,JUN/2019-06-04/1998OH_20s_b2x2-111_R.fit
109,R,20.0,2019-06-04T22:33:17,2,JUN/2019-06-04/1998OH_20s_b2x2-112_R.fit
110,R,20.0,2019-06-04T22:33:39,2,JUN/2019-06-04/1998OH_20s_b2x2-113_R.fit
111,R,20.0,2019-06-04T22:34:01,2,JUN/2019-06-04/1998OH_20s_b2x2-114_R.fit
112,R,20.0,2019-06-04T22:34:23,2,JUN/2019-06-04/1998OH_20s_b2x2-115_R.fit
113,R,20.0,2019-06-04T22:34:45,2,JUN/2019-06-04/1998OH_20s_b2x2-116_R.fit
114,R,20.0,2019-06-04T22:35:07,2,JUN/2019-06-04/1998OH_20s_b2x2-117_R.fit
115,R,20.0,2019-06-04T22:35:30,2,JUN/2019-06-04/1998OH_20s_b2x2-118_R.fit
116,R,20.0,2019-06-04T22:35:53,2,JUN/2019-06-04/1998OH_20s_b2x2-119_R.fit
117,R,20.0,2019-06-04T22:36:15,2,JUN/2019-06-04/1998OH_20s_b2x2-120_R.fit
118,R,20.0,2019-06-04T22:36:38,2,JUN/2019-06-04/1998OH_20s_b2x2-121_R.fit
119,R,20.0,2019-06-04T22:37:01,2,JUN/2019-06-04/1998OH_20s_b2x2-122_R.fit
120,R,20.0,2019-06-04T22:37:24,2,JUN/2019-06-04/1998OH_20s_b2x2-123_R.fit
121,R,20.0,2019-06-04T22:37:47,2,JUN/2019-06-04/1998OH_20s_b2x2-124_R.fit
122,R,20.0,2019-06-04T22:38:09,2,JUN/2019-06-04/1998OH_20s_b2x2-125_R.fit
123,R,20.0,2019-06-04T22:38:32,2,JUN/2019-06-04/1998OH_20s_b2x2-126_R.fit
124,R,20.0,2019-06-04T22:38:54,2,JUN/2019-06-04/1998OH_20s_b2x2-127_R.fit
125,R,20.0,2019-06-04T22:39:16,2,JUN/2019-06-04/1998OH_20s_b2x2-128_R.fit
126,R,20.0,2019-06-04T22:39:38,2,JUN/2019-06-04/1998OH_20s_b2x2-129_R.fit
127,R,20.0,2019-06-04T22:40:01,2,JUN/2019-06-04/1998OH_20s_b2x2-130_R.fit
128,R,20.0,2019-06-04T22:40:23,2,JUN/2019-06-04/1998OH_20s_b2x2-131_R.fit
129,R,20.0,2019-06-04T22:40:45,2,JUN/2019-06-04/1998OH_20s_b2x2-132_R.fit
130,R,20.0,2019-06-04T22:41:08,2,JUN/2019-06-04/1998OH_20s_b2x2-133_R.fit
131,R,20.0,2019-06-04T22:41:30,2,JUN/2019-06-04/1998OH_20s_b2x2-134_R.fit
132,R,20.0,2019-06-04T22:41:52,2,JUN/2019-06-04/1998OH_20s_b2x2-135_R.fit
133,R,20.0,2019-06-04T22:42:14,2,JUN/2019-06-04/1998OH_20s_b2x2-136_R.fit
134,R,20.0,2019-06-04T22:42:38,2,JUN/2019-06-04/1998OH_20s_b2x2-137_R.fit
135,R,20.0,2019-06-04T22:43:00,2,JUN/2019-06-04/1998OH_20s_b2x2-138_R.fit
136,R,20.0,2019-06-04T22:43:22,2,JUN/2019-06-04/1998OH_20s_b2x2-139_R.fit
137,R,20.0,2019-06-04T22:43:44,2,JUN/2019-06-04/1998OH_20s_b2x2-140_R.fit
138,R,20.0,2019-06-04T22:44:07,2,JUN/2019-06-04/1998OH_20s_b2x2-141_R.fit
139,R,20.0,2019-06-04T22:44:29,2,JUN/2019-06-04/1998OH_20s_b2x2-142_R.fit
140,R,20.0,2019-06-04T22:44:51,2,JUN/2019-06-04/1998OH_20s_b2x2-143_R.fit
141,R,20.0,2019-06-04T22:45:13,2,JUN/2019-06-04/1998OH_20s_b2x2-144_R.fit
142,R,20.0,2019-06-04T22:45:36,2,JUN/2019-06-04/1998OH_20s_b2x2-145_R.fit
143,R,20.0,2019-06-04T22:45:58,2,JUN/2019-06-04/1998OH_20s_b2x2-146_R.fit
144,R,20.0,2019-06-04T22:46:21,2,JUN/2019-06-04/1998OH_20s_b2x2-147_R.fit
145,R,20.0,2019-06-04T22:46:43,2,JUN/2019-06-04/1998OH_20s_b2x2-148_R.fit
146,R,20.0,2019-06-04T22:47:06,2,JUN/2019-06-04/1998OH_20s_b2x2-149_R.fit
147,R,20.0,2019-06-04T22:47:28,2,JUN/2019-06-04/1998OH_20s_b2x2-150_R.fit
148,R,20.0,2019-06-04T22:47:51,2,JUN/2019-06-04/1998OH_20s_b2x2-151_R.fit
149,R,20.0,2019-06-04T22:48:13,2,JUN/2019-06-04/1998OH_20s_b2x2-152_R.fit
150,R,20.0,2019-06-04T22:48:35,2,JUN/2019-06-04/1998OH_20s_b2x2-153_R.fit
151,R,20.0,2019-06-04T22:48:57,2,JUN/2019-06-04/1998OH_20s_b2x2-154_R.fit
152,R,20.0,2019-06-04T22:49:20,2,JUN/2019-06-04/1998OH_20s_b2x2-155_R.fit
153,R,20.0,2019-06-04T22:49:42,2,JUN/2019-06-04/1998OH_20s_b2x2-156_R.fit
154,R,20.0,2019-06-04T22:50:04,2,JUN/2019-06-04/1998OH_20s_b2x2-157_R.fit
155,R,20.0,2019-06-04T22:50:26,2,JUN/2019-06-04/1998OH_20s_b2x2-158_R.fit
156,R,20.0,2019-06-04T22:50:49,2,JUN/2019-06-04/1998OH_20s_b2x2-159_R.fit
157,R,20.0,2019-06-04T22:51:11,2,JUN/2019-06-04/1998OH_20s_b2x2-160_R.fit
158,R,20.0,2019-06-04T22:51:33,2,JUN/2019-06-04/1998OH_20s_b2x2-161_R.fit
159,R,20.0,2019-06-04T22:51:56,2,JUN/2019-06-04/1998OH_20s_b2x2-162_R.fit
160,R,20.0,2019-06-04T22:52:17,2,JUN/2019-06-04/1998OH_20s_b2x2-163_R.fit
161,R,20.0,2019-06-04T22:52:40,2,JUN/2019-06-04/1998OH_20s_b2x2-164_R.fit
162,R,20.0,2019-06-04T22:53:02,2,JUN/2019-06-04/1998OH_20s_b2x2-165_R.fit
163,R,20.0,2019-06-04T22:53:25,2,JUN/2019-06-04/1998OH_20s_b2x2-166_R.fit
164,R,20.0,2019-06-04T22:53:47,2,JUN/2019-06-04/1998OH_20s_b2x2-167_R.fit
165,R,20.0,2019-06-04T22:54:09,2,JUN/2019-06-04/1998OH_20s_b2x2-168_R.fit
166,R,20.0,2019-06-04T22:54:32,2,JUN/2019-06-04/1998OH_20s_b2x2-169_R.fit
167,R,20.0,2019-06-04T22:54:54,2,JUN/2019-06-04/1998OH_20s_b2x2-170_R.fit
168,R,20.0,2019-06-04T22:55:16,2,JUN/2019-06-04/1998OH_20s_b2x2-171_R.fit
169,R,20.0,2019-06-04T22:55:39,2,JUN/2019-06-04/1998OH_20s_b2x2-172_R.fit
170,R,20.0,2019-06-04T22:56:01,2,JUN/2019-06-04/1998OH_20s_b2x2-173_R.fit
171,R,20.0,2019-06-04T22:56:22,2,JUN/2019-06-04/1998OH_20s_b2x2-174_R.fit
172,R,20.0,2019-06-04T22:56:45,2,JUN/2019-06-04/1998OH_20s_b2x2-175_R.fit
173,R,20.0,2019-06-04T22:57:08,2,JUN/2019-06-04/1998OH_20s_b2x2-176_R.fit
174,R,20.0,2019-06-04T22:57:32,2,JUN/2019-06-04/1998OH_20s_b2x2-177_R.fit
175,R,20.0,2019-06-04T22:57:55,2,JUN/2019-06-04/1998OH_20s_b2x2-178_R.fit
176,R,20.0,2019-06-04T22:58:17,2,JUN/2019-06-04/1998OH_20s_b2x2-179_R.fit
177,R,20.0,2019-06-04T22:58:40,2,JUN/2019-06-04/1998OH_20s_b2x2-180_R.fit
178,R,20.0,2019-06-04T22:59:03,2,JUN/2019-06-04/1998OH_20s_b2x2-181_R.fit
179,R,20.0,2019-06-04T22:59:25,2,JUN/2019-06-04/1998OH_20s_b2x2-182_R.fit
180,R,20.0,2019-06-04T22:59:47,2,JUN/2019-06-04/1998OH_20s_b2x2-183_R.fit
181,R,20.0,2019-06-04T23:00:09,2,JUN/2019-06-04/1998OH_20s_b2x2-184_R.fit
182,R,20.0,2019-06-04T23:00:31,2,JUN/2019-06-04/1998OH_20s_b2x2-185_R.fit
183,R,20.0,2019-06-04T23:00:53,2,JUN/2019-06-04/1998OH_20s_b2x2-186_R.fit
184,R,20.0,2019-06-04T23:01:15,2,JUN/2019-06-04/1998OH_20s_b2x2-187_R.fit
185,R,20.0,2019-06-04T23:01:39,2,JUN/2019-06-04/1998OH_20s_b2x2-188_R.fit
186,R,20.0,2019-06-04T23:02:01,2,JUN/2019-06-04/1998OH_20s_b2x2-189_R.fit
187,R,20.0,2019-06-04T23:02:23,2,JUN/2019-06-04/1998OH_20s_b2x2-190_R.fit
188,R,20.0,2019-06-04T23:02:45,2,JUN/2019-06-04/1998OH_20s_b2x2-191_R.fit
189,R,20.0,2019-06-04T23:03:09,2,JUN/2019-06-04/1998OH_20s_b2x2-192_R.fit
190,R,20.0,2019-06-04T23:03:31,2,JUN/2019-06-04/1998OH_20s_b2x2-193_R.fit
191,R,20.0,2019-06-04T23:03:53,2,JUN/2019-06-04/1998OH_20s_b2x2-194_R.fit
192,R,20.0,2019-06-04T23:04:15,2,JUN/2019-06-04/1998OH_20s_b2x2-195_R.fit
193,R,20.0,2019-06-04T23:04:38,2,JUN/2019-06-04/1998OH_20s_b2x2-196_R.fit
194,R,20.0,2019-06-04T23:05:00,2,JUN/2019-06-04/1998OH_20s_b2x2-197_R.fit
195,R,20.0,2019-06-04T23:05:22,2,JUN/2019-06-04/1998OH_20s_b2x2-198_R.fit
196,R,20.0,2019-06-04T23:05:44,2,JUN/2019-06-04/1998OH_20s_b2x2-199_R.fit
197,R,20.0,2019-06-04T23:06:07,2,JUN/2019-06-04/1998OH_20s_b2x2-200_R.fit
198,R,20.0,2019-06-04T23:06:29,2,JUN/2019-06-04/1998OH_20s_b2x2-201_R.fit
199,R,20.0,2019-06-04T23:06:52,2,JUN/2019-06-04/1998OH_20s_b2x2-202_R.fit
200,R,20.0,2019-06-04T23:07:14,2,JUN/2019-06-04/1998OH_20s_b2x2-203_R.fit
201,R,20.0,2019-06-04T23:07:38,2,JUN/2019-06-04/1998OH_20s_b2x2-204_R.fit
202,R,20.0,2019-06-04T23:08:00,2,JUN/2019-06-04/1998OH_20s_b2x2-205_R.fit
203,R,20.0,2019-06-04T23:08:22,2,JUN/2019-06-04/1998OH_20s_b2x2-206_R.fit
204,R,20.0,2019-06-04T23:08:44,2,JUN/2019-06-04/1998OH_20s_b2x2-207_R.fit
205,R,20.0,2019-06-04T23:09:06,2,JUN/2019-06-04/1998OH_20s_b2x2-208_R.fit
206,R,20.0,2019-06-04T23:09:28,2,JUN/2019-06-04/1998OH_20s_b2x2-209_R.fit
207,R,20.0,2019-06-04T23:09:49,2,JUN/2019-06-04/1998OH_20s_b2x2-210_R.fit
208,R,20.0,2019-06-04T23:10:11,2,JUN/2019-06-04/1998OH_20s_b2x2-211_R.fit
209,R,20.0,2019-06-04T23:10:32,2,JUN/2019-06-04/1998OH_20s_b2x2-212_R.fit
210,R,20.0,2019-06-04T23:10:54,2,JUN/2019-06-04/1998OH_20s_b2x2-213_R.fit
211,R,20.0,2019-06-04T23:11:16,2,JUN/2019-06-04/1998OH_20s_b2x2-214_R.fit
212,R,20.0,2019-06-04T23:11:37,2,JUN/2019-06-04/1998OH_20s_b2x2-215_R.fit
213,R,20.0,2019-06-04T23:11:59,2,JUN/2019-06-04/1998OH_20s_b2x2-216_R.fit
214,R,20.0,2019-06-04T23:12:20,2,JUN/2019-06-04/1998OH_20s_b2x2-217_R.fit
215,R,20.0,2019-06-04T23:12:42,2,JUN/2019-06-04/1998OH_20s_b2x2-218_R.fit
216,R,20.0,2019-06-04T23:13:04,2,JUN/2019-06-04/1998OH_20s_b2x2-219_R.fit
217,R,20.0,2019-06-04T23:13:25,2,JUN/2019-06-04/1998OH_20s_b2x2-220_R.fit
218,R,20.0,2019-06-04T23:13:47,2,JUN/2019-06-04/1998OH_20s_b2x2-221_R.fit
219,R,20.0,2019-06-04T23:14:08,2,JUN/2019-06-04/1998OH_20s_b2x2-222_R.fit
220,R,20.0,2019-06-04T23:14:30,2,JUN/2019-06-04/1998OH_20s_b2x2-223_R.fit
221,R,20.0,2019-06-04T23:14:52,2,JUN/2019-06-04/1998OH_20s_b2x2-224_R.fit
222,R,20.0,2019-06-04T23:15:13,2,JUN/2019-06-04/1998OH_20s_b2x2-225_R.fit
223,R,20.0,2019-06-04T23:15:35,2,JUN/2019-06-04/1998OH_20s_b2x2-226_R.fit
224,R,20.0,2019-06-04T23:15:57,2,JUN/2019-06-04/1998OH_20s_b2x2-227_R.fit
225,R,20.0,2019-06-04T23:16:18,2,JUN/2019-06-04/1998OH_20s_b2x2-228_R.fit
226,R,20.0,2019-06-04T23:16:40,2,JUN/2019-06-04/1998OH_20s_b2x2-229_R.fit
227,R,20.0,2019-06-04T23:17:01,2,JUN/2019-06-04/1998OH_20s_b2x2-230_R.fit
228,R,20.0,2019-06-04T23:17:23,2,JUN/2019-06-04/1998OH_20s_b2x2-231_R.fit
229,R,20.0,2019-06-04T23:17:46,2,JUN/2019-06-04/1998OH_20s_b2x2-232_R.fit
230,R,20.0,2019-06-04T23:18:08,2,JUN/2019-06-04/1998OH_20s_b2x2-233_R.fit
231,R,20.0,2019-06-04T23:18:29,2,JUN/2019-06-04/1998OH_20s_b2x2-234_R.fit
232,R,20.0,2019-06-04T23:18:51,2,JUN/2019-06-04/1998OH_20s_b2x2-235_R.fit
233,R,20.0,2019-06-04T23:19:12,2,JUN/2019-06-04/1998OH_20s_b2x2-236_R.fit
234,R,20.0,2019-06-04T23:19:34,2,JUN/2019-06-04/1998OH_20s_b2x2-237_R.fit
235,R,20.0,2019-06-04T23:19:55,2,JUN/2019-06-04/1998OH_20s_b2x2-238_R.fit
236,R,20.0,2019-06-04T23:20:17,2,JUN/2019-06-04/1998OH_20s_b2x2-239_R.fit
237,R,20.0,2019-06-04T23:20:38,2,JUN/2019-06-04/1998OH_20s_b2x2-240_R.fit
238,R,20.0,2019-06-04T23:21:00,2,JUN/2019-06-04/1998OH_20s_b2x2-241_R.fit
239,R,20.0,2019-06-04T23:21:22,2,JUN/2019-06-04/1998OH_20s_b2x2-242_R.fit
240,R,20.0,2019-06-04T23:21:43,2,JUN/2019-06-04/1998OH_20s_b2x2-243_R.fit
241,R,20.0,2019-06-04T23:22:05,2,JUN/2019-06-04/1998OH_20s_b2x2-244_R.fit
242,R,20.0,2019-06-04T23:22:26,2,JUN/2019-06-04/1998OH_20s_b2x2-245_R.fit
243,R,20.0,2019-06-04T23:22:48,2,JUN/2019-06-04/1998OH_20s_b2x2-246_R.fit
244,R,20.0,2019-06-04T23:23:09,2,JUN/2019-06-04/1998OH_20s_b2x2-247_R.fit
245,R,20.0,2019-06-04T23:23:31,2,JUN/2019-06-04/1998OH_20s_b2x2-248_R.fit
246,R,20.0,2019-06-04T23:23:53,2,JUN/2019-06-04/1998OH_20s_b2x2-249_R.fit
247,R,20.0,2019-06-04T23:24:14,2,JUN/2019-06-04/1998OH_20s_b2x2-250_R.fit
248,R,20.0,2019-06-04T23:24:36,2,JUN/2019-06-04/1998OH_20s_b2x2-251_R.fit
249,R,20.0,2019-06-04T23:24:57,2,JUN/2019-06-04/1998OH_20s_b2x2-252_R.fit
250,R,20.0,2019-06-04T23:25:19,2,JUN/2019-06-04/1998OH_20s_b2x2-253_R.fit
251,R,20.0,2019-06-04T23:25:41,2,JUN/2019-06-04/1998OH_20s_b2x2-254_R.fit
252,R,20.0,2019-06-04T23:26:02,2,JUN/2019-06-04/1998OH_20s_b2x2-255_R.fit
253,R,20.0,2019-06-04T23:26:24,2,JUN/2019-06-04/1998OH_20s_b2x2-256_R.fit
254,R,20.0,2019-06-04T23:26:45,2,JUN/2019-06-04/1998OH_20s_b2x2-257_R.fit
255,R,20.0,2019-06-04T23:27:07,2,JUN/2019-06-04/1998OH_20s_b2x2-258_R.fit
256,R,20.0,2019-06-04T23:27:28,2,JUN/2019-06-04/1998OH_20s_b2x2-259_R.fit
257,R,20.0,2019-06-04T23:27:50,2,JUN/2019-06-04/1998OH_20s_b2x2-260_R.fit
258,R,20.0,2019-06-04T23:28:12,2,JUN/2019-06-04/1998OH_20s_b2x2-261_R.fit
259,R,20.0,2019-06-04T23:28:33,2,JUN/2019-06-04/1998OH_20s_b2x2-262_R.fit
260,R,20.0,2019-06-04T23:28:55,2,JUN/2019-06-04/1998OH_20s_b2x2-263_R.fit
261,R,20.0,2019-06-04T23:29:17,2,JUN/2019-06-04/1998OH_20s_b2x2-264_R.fit
262,R,20.0,2019-06-04T23:29:39,2,JUN/2019-06-04/1998OH_20s_b2x2-265_R.fit
263,R,20.0,2019-06-04T23:30:00,2,JUN/2019-06-04/1998OH_20s_b2x2-266_R.fit
264,R,20.0,2019-06-04T23:30:22,2,JUN/2019-06-04/1998OH_20s_b2x2-267_R.fit
265,R,20.0,2019-06-04T23:30:43,2,JUN/2019-06-04/1998OH_20s_b2x2-268_R.fit
266,R,20.0,2019-06-04T23:31:05,2,JUN/2019-06-04/1998OH_20s_b2x2-269_R.fit
267,R,20.0,2019-06-04T23:31:26,2,JUN/2019-06-04/1998OH_20s_b2x2-270_R.fit
268,R,20.0,2019-06-04T23:31:48,2,JUN/2019-06-04/1998OH_20s_b2x2-271_R.fit
269,R,20.0,2019-06-04T23:32:10,2,JUN/2019-06-04/1998OH_20s_b2x2-272_R.fit
270,R,20.0,2019-06-04T23:32:31,2,JUN/2019-06-04/1998OH_20s_b2x2-273_R.fit
271,R,20.0,2019-06-04T23:32:53,2,JUN/2019-06-04/1998OH_20s_b2x2-274_R.fit
272,R,20.0,2019-06-04T23:33:14,2,JUN/2019-06-04/1998OH_20s_b2x2-275_R.fit
273,R,20.0,2019-06-04T23:33:36,2,JUN/2019-06-04/1998OH_20s_b2x2-276_R.fit
274,R,20.0,2019-06-04T23:33:58,2,JUN/2019-06-04/1998OH_20s_b2x2-277_R.fit
275,R,20.0,2019-06-04T23:34:19,2,JUN/2019-06-04/1998OH_20s_b2x2-278_R.fit
276,R,20.0,2019-06-04T23:34:41,2,JUN/2019-06-04/1998OH_20s_b2x2-279_R.fit
277,R,20.0,2019-06-04T23:35:03,2,JUN/2019-06-04/1998OH_20s_b2x2-280_R.fit
278,R,20.0,2019-06-04T23:35:24,2,JUN/2019-06-04/1998OH_20s_b2x2-281_R.fit
279,R,20.0,2019-06-04T23:35:46,2,JUN/2019-06-04/1998OH_20s_b2x2-282_R.fit
280,R,20.0,2019-06-04T23:36:07,2,JUN/2019-06-04/1998OH_20s_b2x2-283_R.fit
281,R,20.0,2019-06-04T23:36:29,2,JUN/2019-06-04/1998OH_20s_b2x2-284_R.fit
282,R,20.0,2019-06-04T23:36:50,2,JUN/2019-06-04/1998OH_20s_b2x2-285_R.fit
283,R,20.0,2019-06-04T23:37:12,2,JUN/2019-06-04/1998OH_20s_b2x2-286_R.fit
284,R,20.0,2019-06-04T23:37:34,2,JUN/2019-06-04/1998OH_20s_b2x2-287_R.fit
285,R,20.0,2019-06-04T23:37:55,2,JUN/2019-06-04/1998OH_20s_b2x2-288_R.fit
286,R,20.0,2019-06-04T23:38:17,2,JUN/2019-06-04/1998OH_20s_b2x2-289_R.fit
287,R,20.0,2019-06-04T23:38:38,2,JUN/2019-06-04/1998OH_20s_b2x2-290_R.fit
288,R,20.0,2019-06-04T23:39:00,2,JUN/2019-06-04/1998OH_20s_b2x2-291_R.fit
289,R,20.0,2019-06-04T23:39:21,2,JUN/2019-06-04/1998OH_20s_b2x2-292_R.fit
290,R,20.0,2019-06-04T23:39:43,2,JUN/2019-06-04/1998OH_20s_b2x2-293_R.fit
291,R,20.0,2019-06-04T23:40:04,2,JUN/2019-06-04/1998OH_20s_b2x2-294_R.fit
292,R,20.0,2019-06-04T23:40:26,2,JUN/2019-06-04/1998OH_20s_b2x2-295_R.fit
293,R,20.0,2019-06-04T23:40:48,2,JUN/2019-06-04/1998OH_20s_b2x2-296_R.fit
294,R,20.0,2019-06-04T23:41:11,2,JUN/2019-06-04/1998OH_20s_b2x2-297_R.fit
